NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
130255004181,GA-667-1811,1302550,GA-667,PK,05,Baggett Elementary School,Gwinnett County,Gwinnett County,2136 Old Norcross Rd,Lawrenceville,GA,30044,,(678)301-6100,21,Suburb: Large,No,No,Yes,Yes,1117.00000,77.50000,14.4000000,846.00000,100.00000
130384002086,GA-705-0204,1303840,GA-705,07,08,Bagley Middle School,Murray County,Murray County,P.O. Box 40,Chatsworth,GA,30705,,(706)695-1115,41,Rural: Fringe,No,No,Yes,Yes,536.00000,35.80000,15.0000000,310.00000,71.00000
130171000612,GA-643-3050,1301710,GA-643,09,12,Bainbridge High School,Decatur County,Decatur County,1 Bearcat Boulevard,Bainbridge,GA,39819,,(229)248-2230,32,Town: Distant,No,No,Yes,Yes,1487.00000,91.70000,16.2000000,1298.00000,0.00000
130171000614,GA-643-2050,1301710,GA-643,07,08,Bainbridge Middle School,Decatur County,Decatur County,1301 E. College Street,Bainbridge,GA,39819,,(229)248-2206,32,Town: Distant,No,No,Yes,Yes,735.00000,47.90000,15.3000000,732.00000,0.00000
130018001867,GA-604-0105,1300180,GA-604,PK,12,Baker County K12 School,Baker County,Baker County,260 Ga Highway 37 SW,Newton,GA,39870,,(229)734-5274,42,Rural: Distant,No,No,Yes,Yes,323.00000,26.10000,12.4000000,320.00000,0.00000
130129002021,GA-633-0189,1301290,GA-633,PK,05,Baker Elementary School,Cobb County,Cobb County,2361 Baker Rd NW,Acworth,GA,30101,,(770)975-6629,21,Suburb: Large,No,No,No,†,781.00000,61.00000,12.8000000,256.00000,69.00000
130387002420,GA-706-0300,1303870,GA-706,06,08,Baker Middle School,Muscogee County,Muscogee County,1215 Benning Dr,Columbus,GA,31903,,(706)683-8721,12,City: Midsize,No,No,Yes,Yes,566.00000,37.80000,15.0000000,563.00000,0.00000
130141004042,GA-636-0212,1301410,GA-636,PK,05,Baker Place Elementary,Columbia County,Columbia County,2011 Hero Way,Grovetown,GA,30813,,(706)447-2115,41,Rural: Fringe,No,No,No,†,1039.00000,65.00000,16.0000000,138.00000,101.00000
130255004251,GA-667-1816,1302550,GA-667,PK,05,Baldwin Elementary,Gwinnett County,†,123 Price Place,Norcross,GA,30071,,(678)225-5500,†,N,No,†,†,†,†,†,†,†,†
130258001148,GA-668-1050,1302580,GA-668,PK,05,Baldwin Elementary School,Habersham County,Banks County,P.O. Box 100,Baldwin,GA,30511,,(706)778-6435,32,Town: Distant,No,No,Yes,Yes,436.00000,36.80000,11.8000000,350.00000,42.00000
130021000158,GA-605-0189,1300210,GA-605,09,12,Baldwin High School,Baldwin County,Baldwin County,155 Ga Highway 49 W,Milledgeville,GA,31061,,(478)453-6429,32,Town: Distant,No,No,Yes,Yes,1266.00000,85.30000,14.8000000,943.00000,120.00000
130111000429,GA-628-0213,1301110,GA-628,PK,05,Ball Ground Elementary School,Cherokee County,Cherokee County,321 Valley St,Ball Ground,GA,30107,,(770)735-3366,41,Rural: Fringe,No,No,No,†,508.00000,32.20000,15.8000000,138.00000,29.00000
130042003667,GA-611-0108,1300420,GA-611,06,08,Ballard Hudson Middle School,Bibb County,Bibb County,1070 Anthony Rd,Macon,GA,31204,,(478)779-3390,12,City: Midsize,No,No,Yes,Yes,737.00000,47.00000,15.7000000,730.00000,0.00000
130024003545,GA-606-0107,1300240,GA-606,03,05,Banks County Elementary School,Banks County,Banks County,180 Highway 51 S,Homer,GA,30547,,(706)677-2308,42,Rural: Distant,No,No,Yes,Yes,637.00000,44.00000,14.5000000,383.00000,50.00000
130024000169,GA-606-0199,1300240,GA-606,09,12,Banks County High School,Banks County,Banks County,P.O. Box 277,Homer,GA,30547,,(706)677-2221,41,Rural: Fringe,No,No,No,†,908.00000,64.60000,14.1000000,430.00000,88.00000
130024002015,GA-606-0105,1300240,GA-606,06,08,Banks County Middle School,Banks County,Banks County,712 Thompson St,Homer,GA,30547,,(706)677-2277,42,Rural: Distant,No,No,Yes,Yes,656.00000,44.50000,14.7000000,374.00000,59.00000
130024000170,GA-606-0205,1300240,GA-606,PK,02,Banks County Primary School,Banks County,Banks County,266 Highway 51 S,Homer,GA,30547,,(706)677-2355,42,Rural: Distant,No,No,Yes,Yes,621.00000,49.00000,12.7000000,355.00000,55.00000
130228000967,GA-660-0176,1302280,GA-660,09,12,Banneker High School,Fulton County,Fulton County,6015 Feldwood Rd,College Park,GA,30349,,(470)254-3410,21,Suburb: Large,No,No,Yes,Yes,1547.00000,106.90000,14.5000000,1544.00000,0.00000
130174004248,GA-644-1103,1301740,GA-644,PK,05,Barack H. Obama Elementary Magnet School of Technology,DeKalb County,†,3132 Clifton Church Rd SE,Atlanta,GA,30316,,(678)874-4402,†,N,No,†,†,†,†,†,†,†,†
130129003531,GA-633-0407,1301290,GA-633,06,08,Barber Middle School,Cobb County,Cobb County,4222 Cantrell Rd NW,Acworth,GA,30101,,(770)975-6764,21,Suburb: Large,No,No,Yes,Yes,960.00000,55.00000,17.5000000,421.00000,109.00000
130441001590,GA-722-0178,1304410,GA-722,PK,05,Barksdale Elementary School,Rockdale County,Rockdale County,596 Oglesby Bridge Rd SE,Conyers,GA,30094,,(770)483-9514,21,Suburb: Large,No,No,Yes,Yes,549.00000,42.20000,13.0000000,300.00000,59.00000
130117000446,GA-629-2056,1301170,GA-629,PK,05,Barnett Shoals Elementary School,Clarke County,Clarke County,3220 Barnett Shoals Rd,Athens,GA,30605,,(706)357-5334,12,City: Midsize,No,No,Yes,Yes,533.00000,45.80000,11.6000000,491.00000,0.00000
130228001979,GA-660-0187,1302280,GA-660,PK,05,Barnwell Elementary School,Fulton County,Fulton County,9425 Barnwell Rd,Alpharetta,GA,30022,,(470)254-4960,21,Suburb: Large,No,No,No,†,774.00000,48.90000,15.8000000,49.00000,18.00000
130117000458,GA-629-3056,1301170,GA-629,PK,05,Barrow Elementary School,Clarke County,Clarke County,100 Pinecrest Dr,Athens,GA,30605,,(706)543-2676,12,City: Midsize,No,No,Yes,Yes,601.00000,50.00000,12.0000000,553.00000,0.00000
130438001552,GA-721-2050,1304380,GA-721,PK,05,Barton Chapel Elementary School,Richmond County,Richmond County,2329 Barton Chapel Rd,Augusta,GA,30906,,(706)796-4955,12,City: Midsize,No,No,Yes,Yes,515.00000,31.00000,16.6000000,498.00000,0.00000
130111001105,GA-628-0196,1301110,GA-628,PK,05,Bascomb Elementary School,Cherokee County,Cherokee County,1335 Wyngate Pkwy,Woodstock,GA,30189,,(770)721-6630,21,Suburb: Large,No,No,No,†,1051.00000,56.80000,18.5000000,93.00000,15.00000
130093000346,GA-623-0103,1300930,GA-623,03,05,Battlefield Elementary School,Catoosa County,Catoosa County,2206 Battlefield Pkwy,Fort Oglethorpe,GA,30742,,(706)866-9183,21,Suburb: Large,No,No,Yes,Yes,485.00000,30.00000,16.2000000,225.00000,49.00000
130093002496,GA-623-0102,1300930,GA-623,PK,02,Battlefield Primary,Catoosa County,Catoosa County,2204 Battlefield Pkwy,Ft Oglethorpe,GA,30742,,(706)861-5778,21,Suburb: Large,No,No,Yes,Yes,550.00000,34.50000,15.9000000,251.00000,37.00000
130539001766,GA-747-0176,1305390,GA-747,PK,05,Bay Creek Elementary School,Walton County,Walton County,100 Homer Moon Rd,Loganville,GA,30052,,(770)466-2271,21,Suburb: Large,No,No,No,†,838.00000,45.30000,18.5000000,279.00000,50.00000
130255003870,GA-667-1010,1302550,GA-667,06,08,Bay Creek Middle School,Gwinnett County,Gwinnett County,821 Cooper Rd,Grayson,GA,30017,,(678)344-7570,21,Suburb: Large,No,No,No,†,1127.00000,59.70000,18.9000000,382.00000,111.00000
130084002239,GA-622-0198,1300840,GA-622,06,08,Bay Springs Middle School,Carroll County,Carroll County,122 Bay Springs Rd,Villa Rica,GA,30180,,(770)459-2098,21,Suburb: Large,No,No,Yes,Yes,772.00000,50.70000,15.2000000,445.00000,67.00000
130438001541,GA-721-3050,1304380,GA-721,PK,05,Bayvale Elementary School,Richmond County,Richmond County,3309 Milledgeville Rd,Augusta,GA,30909,,(706)737-7255,12,City: Midsize,No,No,Yes,Yes,508.00000,32.00000,15.9000000,492.00000,0.00000
130012003030,GA-761-0604,1300120,GA-761,PK,05,Bazoline E. Usher/Collier Heights Elmentary School,Atlanta Public Schools,Fulton County,631 Harwell Rd NW,Atlanta,GA,30318,,(404)802-5700,11,City: Large,No,No,Yes,Yes,412.00000,30.80000,13.4000000,409.00000,0.00000
130102000376,GA-625-2052,1301020,GA-625,09,12,Beach High School,Chatham County,Chatham County,3001 Hopkins St,Savannah,GA,31405,,(912)395-5330,12,City: Midsize,No,Yes,Yes,Yes,992.00000,63.80000,15.5000000,779.00000,52.00000
130029000175,GA-607-0114,1300290,GA-607,06,08,Bear Creek Middle School,Barrow County,Barrow County,228 Jefferson St,Statham,GA,30666,,(770)867-2116,31,Town: Fringe,No,No,Yes,Yes,813.00000,53.00000,15.3000000,408.00000,80.00000
130228002121,GA-660-0391,1302280,GA-660,06,08,Bear Creek Middle School,Fulton County,Fulton County,7415 Herndon Rd,Fairburn,GA,30213,,(470)254-6080,21,Suburb: Large,No,No,Yes,Yes,1117.00000,77.50000,14.4000000,878.00000,85.00000
130255001903,GA-667-0280,1302550,GA-667,PK,05,Beaver Ridge Elementary School,Gwinnett County,Gwinnett County,1978 Beaver Ruin Rd,Norcross,GA,30071,,(770)447-6307,21,Suburb: Large,No,No,Yes,Yes,1362.00000,89.00000,15.3000000,1151.00000,80.00000
130252001101,GA-726-1750,1302520,GA-726,PK,05,Beaverbrook Elementary School,Spalding County,Spalding County,251 Birdie Rd,Griffin,GA,30223,,(770)229-3750,41,Rural: Fringe,No,No,Yes,Yes,371.00000,25.90000,14.3000000,301.00000,35.00000
130570003684,GA-755-0206,1305700,GA-755,PK,05,Beaverdale Elementary School,Whitfield County,Whitfield County,9196 Hwy. 2,Dalton,GA,30721,,(706)275-4414,41,Rural: Fringe,No,No,Yes,Yes,400.00000,30.00000,13.3000000,207.00000,41.00000
130012000118,GA-761-3051,1300120,GA-761,PK,05,Beecher Hills Elementary School,Atlanta Public Schools,Fulton County,2257 Bolling Brook Dr SW,Atlanta,GA,30311,,(404)802-8300,11,City: Large,No,No,Yes,Yes,328.00000,29.10000,11.3000000,322.00000,0.00000
130129000556,GA-633-5050,1301290,GA-633,PK,05,Bells Ferry Elementary School,Cobb County,Cobb County,2600 Bells Ferry Rd,Marietta,GA,30066,,(678)594-8950,21,Suburb: Large,No,No,No,†,684.00000,47.50000,14.4000000,228.00000,65.00000
130129000538,GA-633-1052,1301290,GA-633,PK,05,Belmont Hills Elementary School,Cobb County,Cobb County,605 Glendale Pl SE,Smyrna,GA,30080,,(678)842-6810,21,Suburb: Large,No,No,Yes,Yes,344.00000,38.50000,8.9000000,307.00000,13.00000
130243001072,GA-664-1050,1302430,GA-664,PK,05,Belwood Elementary School,Gordon County,Gordon County,590 Belwood Rd SE,Calhoun,GA,30701,,(706)629-9547,32,Town: Distant,No,No,Yes,Yes,551.00000,39.20000,14.1000000,322.00000,49.00000
130036002149,GA-609-0296,1300360,GA-609,06,08,Ben Hill County Middle School,Ben Hill County,Ben Hill County,134 Jc Hunter Rd,Fitzgerald,GA,31750,,(229)409-5578,41,Rural: Fringe,No,No,Yes,Yes,669.00000,44.60000,15.0000000,659.00000,0.00000
130036002148,GA-609-0196,1300360,GA-609,PK,02,Ben Hill County Primary School,Ben Hill County,Ben Hill County,221 Jc Hunter Rd,Fitzgerald,GA,31750,,(229)409-5592,41,Rural: Fringe,No,No,Yes,Yes,1036.00000,55.70000,18.6000000,1020.00000,0.00000
130036000190,GA-609-0111,1300360,GA-609,03,05,Ben Hill Elementary School,Ben Hill County,Ben Hill County,328 Lobinger Ave,Fitzgerald,GA,31750,,(229)409-5586,33,Town: Remote,No,No,Yes,Yes,750.00000,51.80000,14.5000000,739.00000,0.00000
130255003813,GA-667-0109,1302550,GA-667,PK,05,Benefield Elementary School,Gwinnett County,Gwinnett County,1221 Old Norcross Rd,Lawrenceville,GA,30046,,(770)962-3771,21,Suburb: Large,No,No,Yes,Yes,1222.00000,86.50000,14.1000000,845.00000,135.00000
130213003638,GA-656-0108,1302130,GA-656,06,08,Bennett's Mill Middle School,Fayette County,Fayette County,210 Lester Rd,Fayetteville,GA,30215,,(770)716-3982,21,Suburb: Large,No,No,Yes,Yes,965.00000,65.40000,14.8000000,346.00000,126.00000
130012000073,GA-761-5051,1300120,GA-761,PK,05,Benteen Elementary School,Atlanta Public Schools,Fulton County,200 Cassanova St SE,Atlanta,GA,30315,,(404)802-7300,11,City: Large,No,No,Yes,Yes,313.00000,24.00000,13.0000000,310.00000,0.00000
130294001250,GA-678-1050,1302940,GA-678,PK,05,Benton Elementary School,Jackson County,Jackson County,5488 Highway 441,Nicholson,GA,30565,,(706)757-2211,42,Rural: Distant,No,No,Yes,Yes,342.00000,25.30000,13.5000000,223.00000,32.00000
130255001931,GA-667-0184,1302550,GA-667,PK,05,Berkeley Lake Elementary School,Gwinnett County,Gwinnett County,4300 S Berkeley Lake Rd NW,Berkeley Lake,GA,30096,,(770)446-0947,21,Suburb: Large,No,No,Yes,Yes,1099.00000,75.00000,14.7000000,585.00000,75.00000
130255001905,GA-667-1050,1302550,GA-667,09,12,Berkmar High School,Gwinnett County,Gwinnett County,405 Pleasant Hill Rd NW,Lilburn,GA,30047,,(770)921-3636,21,Suburb: Large,No,No,Yes,Yes,2892.00000,181.30000,16.0000000,2077.00000,244.00000
130255003385,GA-667-0304,1302550,GA-667,06,08,Berkmar Middle School,Gwinnett County,Gwinnett County,4355 Lawrenceville Hwy NW,Lilburn,GA,30047,,(770)638-2300,21,Suburb: Large,No,No,Yes,Yes,1056.00000,68.70000,15.4000000,867.00000,102.00000
130042000201,GA-611-1054,1300420,GA-611,PK,05,Bernd Elementary School,Bibb County,Bibb County,4160 Ocmulgee East Blvd,Macon,GA,31217,,(478)779-2730,41,Rural: Fringe,No,No,Yes,Yes,400.00000,22.50000,17.8000000,397.00000,0.00000
130039003523,GA-610-0106,1300390,GA-610,09,12,Berrien Academy Performance Learning Center,Berrien County,Berrien County,P.O. Box 622,Nashville,GA,31639,,(229)686-6576,32,Town: Distant,Yes,No,No,†,70.00000,1.30000,53.8000000,58.00000,0.00000
130039000787,GA-610-0195,1300390,GA-610,03,05,Berrien Elementary School,Berrien County,Berrien County,802 Middle School Circle,Nashville,GA,31639,,(229)686-2939,41,Rural: Fringe,No,No,Yes,Yes,736.00000,46.30000,15.9000000,615.00000,0.00000
130039000192,GA-610-0101,1300390,GA-610,09,12,Berrien High School,Berrien County,Berrien County,500 E Smith Ave,Nashville,GA,31639,,(229)686-7428,32,Town: Distant,No,No,No,†,797.00000,53.50000,14.9000000,666.00000,0.00000
130039000228,GA-610-0194,1300390,GA-610,06,08,Berrien Middle School,Berrien County,Berrien County,800 Tifton Hwy,Nashville,GA,31639,,(229)686-2021,41,Rural: Fringe,No,No,Yes,Yes,687.00000,47.40000,14.5000000,574.00000,0.00000
130039000195,GA-610-5050,1300390,GA-610,PK,02,Berrien Primary School,Berrien County,Berrien County,1427 N Davis St,Nashville,GA,31639,,(229)686-7438,41,Rural: Fringe,No,No,Yes,Yes,831.00000,54.20000,15.3000000,694.00000,0.00000
130000100643,GA-741-5052,1300001,GA-741,PK,05,Berta Weathersbee Elementary School,Troup County,Troup County,1200 Forrest Ave,Lagrange,GA,30240,,(706)883-1570,32,Town: Distant,No,No,Yes,Yes,362.00000,24.50000,14.8000000,359.00000,0.00000
130402002588,GA-710-0103,1304020,GA-710,PK,05,Bessie L. Baggett Elementary,Paulding County,Paulding County,948 Williams Lake Rd,Powder Springs,GA,30127,,(678)460-1570,21,Suburb: Large,No,No,Yes,Yes,643.00000,48.50000,13.3000000,315.00000,65.00000
130255001140,GA-667-2050,1302550,GA-667,PK,05,Bethesda Elementary School,Gwinnett County,Gwinnett County,525 Bethesda School Rd,Lawrenceville,GA,30044,,(770)921-2000,21,Suburb: Large,No,No,Yes,Yes,1246.00000,83.50000,14.9000000,947.00000,113.00000
130282003566,GA-675-0209,1302820,GA-675,PK,05,Bethlehem Elementary School,Henry County,Henry County,1000 Academic Parkway,Locust Grove,GA,30248,,(770)288-8571,41,Rural: Fringe,No,No,No,†,522.00000,36.00000,14.5000000,133.00000,23.00000
130029000176,GA-607-0205,1300290,GA-607,PK,05,Bethlehem Elementary School,Barrow County,Barrow County,47 McElhannon Rd SW,Bethlehem,GA,30620,,(770)867-2238,31,Town: Fringe,No,No,Yes,Yes,829.00000,56.00000,14.8000000,403.00000,76.00000
130228001006,GA-660-2058,1302280,GA-660,PK,05,Bethune Elementary School,Fulton County,Fulton County,5925 Old Carriage Dr,College Park,GA,30349,,(470)254-7940,21,Suburb: Large,No,No,Yes,Yes,716.00000,50.10000,14.3000000,713.00000,0.00000
130099004016,GA-624-0112,1300990,GA-624,04,08,Bethune Middle School,Charlton County,Charlton County,285 Little Phoebe Church Rd,Folkston,GA,31537,,(912)496-2596,41,Rural: Fringe,No,No,Yes,Yes,514.00000,33.10000,15.5000000,343.00000,32.00000
130186000858,GA-648-2050,1301860,GA-648,KG,05,Beulah Elementary School,Douglas County,Douglas County,1150 S Burnt Hickory Rd,Douglasville,GA,30134,,(770)651-3300,21,Suburb: Large,No,No,Yes,Yes,446.00000,31.70000,14.1000000,308.00000,38.00000
130456001618,GA-727-0195,1304560,GA-727,PK,KG,Big A Elementary School,Stephens County,Stephens County,289 Sorrells Dr,Eastanollee,GA,30538,,(706)886-2987,41,Rural: Fringe,No,No,Yes,No,469.00000,25.10000,18.7000000,329.00000,0.00000
130222000954,GA-658-1050,1302220,GA-658,PK,05,Big Creek Elementary School,Forsyth County,Forsyth County,1994 Peachtree Pkwy,Cumming,GA,30041,,(770)887-4584,21,Suburb: Large,No,No,No,†,1104.00000,53.00000,20.8000000,60.00000,3.00000
130129000527,GA-633-0504,1301290,GA-633,03,05,Big Shanty Elementary School,Cobb County,Cobb County,1575 Ben King Rd NW,Kennesaw,GA,30144,,(678)594-8023,21,Suburb: Large,No,No,No,†,714.00000,54.00000,13.2000000,268.00000,45.00000
130186003346,GA-648-0107,1301860,GA-648,KG,05,Bill Arp Elementary School,Douglas County,Douglas County,6550 Alexander Pkwy,Douglasville,GA,30135,,(770)651-3200,21,Suburb: Large,No,No,No,†,630.00000,41.50000,15.2000000,355.00000,45.00000
130228003874,GA-660-1210,1302280,GA-660,PK,05,Birmingham Falls Elementary School,Fulton County,Fulton County,14865 Birmingham Hwy,Milton,GA,30004,,(470)254-2820,21,Suburb: Large,No,No,No,†,730.00000,49.20000,14.8000000,19.00000,5.00000
130129000514,GA-633-0173,1301290,GA-633,PK,05,Birney Elementary School,Cobb County,Cobb County,775 Smyrna Powder Springs Rd,Marietta,GA,30060,,(678)842-6824,21,Suburb: Large,No,No,Yes,Yes,749.00000,63.00000,11.9000000,596.00000,48.00000
130489002342,GA-736-0100,1304890,GA-736,08,12,Bishop Hall Charter School,Thomas County,Thomas County,200 N Pinetree Blvd,Thomasville,GA,31792,,(229)227-1397,32,Town: Distant,Yes,No,Yes,Yes,190.00000,11.50000,16.5000000,119.00000,0.00000
130165002254,GA-642-0199,1301650,GA-642,KG,05,Black's Mill Elementary School,Dawson County,Dawson County,1860 Dawson Forest Rd E,Dawsonville,GA,30534,,(706)216-3300,21,Suburb: Large,No,No,Yes,Yes,320.00000,26.00000,12.3000000,135.00000,27.00000
130342002581,GA-693-0103,1303420,GA-693,PK,05,Blackburn Elementary School,Lumpkin County,Lumpkin County,45 Blackburn Rd,Dawsonville,GA,30534,,(706)864-8180,41,Rural: Fringe,No,No,Yes,Yes,759.00000,48.10000,15.8000000,337.00000,43.00000
130387001376,GA-706-0196,1303870,GA-706,06,08,Blackmon Road Middle School,Muscogee County,Muscogee County,7251 Blackmon Rd,Columbus,GA,31909,,(706)565-2998,12,City: Midsize,No,No,No,†,601.00000,37.40000,16.1000000,158.00000,49.00000
130414001809,GA-713-0297,1304140,GA-713,PK,05,Blackshear Elementary School,Pierce County,Pierce County,5217 Ga Highway 121,Blackshear,GA,31516,,(912)449-2088,41,Rural: Fringe,No,No,Yes,Yes,803.00000,57.00000,14.1000000,515.00000,66.00000
130129002249,GA-633-0399,1301290,GA-633,PK,05,Blackwell Elementary School,Cobb County,Cobb County,3470 Canton Rd,Marietta,GA,30066,,(678)494-7600,21,Suburb: Large,No,No,No,†,707.00000,53.00000,13.3000000,246.00000,53.00000
130066002817,GA-617-0104,1300660,GA-617,03,05,Blakeney Elementary,Burke County,Burke County,100 Olympic Dr,Waynesboro,GA,30830,,(706)554-2265,32,Town: Distant,No,No,Yes,Yes,790.00000,55.00000,14.4000000,787.00000,0.00000
130387001412,GA-706-2052,1303870,GA-706,KG,05,Blanchard Elementary School,Muscogee County,Muscogee County,3512 Weems Rd,Columbus,GA,31909,,(706)748-2461,12,City: Midsize,No,No,No,†,493.00000,29.50000,16.7000000,204.00000,31.00000
130198003348,GA-651-0107,1301980,GA-651,PK,05,Blandford Elementary School,Effingham County,Effingham County,4650 McCall Rd,Rincon,GA,31326,,(912)826-4200,41,Rural: Fringe,No,No,No,†,767.00000,51.30000,15.0000000,228.00000,61.00000
130021000781,GA-605-0195,1300210,GA-605,KG,05,Blandy Hills Elementary School,Baldwin County,Baldwin County,375 Blandy Rd NW,Milledgeville,GA,31061,,(478)457-2495,41,Rural: Fringe,No,No,Yes,Yes,744.00000,43.50000,17.1000000,569.00000,53.00000
130044001920,GA-612-0197,1300440,GA-612,03,05,Bleckley County Elementary School,Bleckley County,Bleckley County,470 Ga Highway 26 E,Cochran,GA,31014,,(478)934-3600,41,Rural: Fringe,No,No,Yes,Yes,524.00000,36.40000,14.4000000,455.00000,0.00000
130044000253,GA-612-0105,1300440,GA-612,09,12,Bleckley County High School,Bleckley County,Bleckley County,1 Royal Dr,Cochran,GA,31014,,(478)934-6258,41,Rural: Fringe,No,No,No,†,662.00000,41.00000,16.1000000,305.00000,54.00000
130044000256,GA-612-1050,1300440,GA-612,PK,02,Bleckley County Primary School,Bleckley County,Bleckley County,259 E Peter St,Cochran,GA,31014,,(478)934-2280,32,Town: Distant,No,No,Yes,Yes,739.00000,38.40000,19.2000000,642.00000,0.00000
